timestamp_utc,edge_id,requested_lat,requested_lon,highway_tag,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure,matched_lat,matched_lon,match_distance_m,valid_match,error
2026-08-19T00:00:59.453576+00:00,703,-6.235444892859697,106.75583232857385,complex_corridor,FRC2,28,28,6,6,1,False,-6.235637002833079,106.75573958241279,23.694334982762854,True,
2026-08-19T00:00:59.729539+00:00,821,-6.288795825000754,106.77763638750048,complex_corridor,FRC1,16,30,68,36,1,False,-6.288676397337788,106.77774978959411,18.260596237349766,True,
2026-08-19T00:01:00.000995+00:00,1336,-6.235382350000007,106.7560557,complex_corridor,FRC2,27,27,9,9,1,False,-6.235851643158244,106.75634307944131,61.09133400248038,True,
2026-08-19T00:01:00.289672+00:00,2187,-6.234661449999994,106.7555585,complex_corridor,FRC2,39,39,18,18,1,False,-6.235295044618109,106.75596622907466,83.63486690954973,True,
2026-08-19T00:01:00.576389+00:00,2188,-6.233655599999991,106.75488135,complex_corridor,FRC2,30,30,32,32,1,False,-6.233742064909034,106.75495503627582,12.600808704103487,True,
2026-08-19T00:01:00.848554+00:00,2298,-6.288583799999989,106.77784095,complex_corridor,FRC1,29,40,482,350,1,False,-6.288634823320289,106.77780477487897,6.94084144102375,True,
2026-08-19T00:01:01.120281+00:00,2322,-6.2884621,106.7781152,complex_corridor,FRC1,18,26,77,53,1,False,-6.288455113550981,106.77822722279888,12.405765015820144,True,
2026-08-19T00:01:01.397936+00:00,2459,-6.23996075,106.79819865,complex_corridor,FRC3,20,28,568,405,1,False,-6.239927209643448,106.79835988366938,18.208192291717626,True,
2026-08-19T00:01:01.691768+00:00,2660,-6.288887410002579,106.77817204999796,complex_corridor,FRC1,6,15,74,29,1,False,-6.289080056713849,106.77821112954479,21.852459789678804,True,
2026-08-19T00:01:01.970036+00:00,2731,-6.240104349999994,106.79819525,complex_corridor,FRC1,21,21,285,285,1,False,-6.254711568502923,106.79717434728451,1628.1638385691926,False,
