timestamp_utc,edge_id,requested_lat,requested_lon,highway_tag,frc,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure,matched_lat,matched_lon,match_distance_m,valid_match,error
2026-07-04T03:40:50.111019+00:00,11,-6.299633532291403,106.77501158089652,['secondary'],FRC4,18,26,733,507,0.994652,False,-6.296536576278998,106.79508758867041,2245.440611990268,False,
2026-07-04T03:40:50.389638+00:00,50,-6.206057946223379,106.83827687533376,['primary'],FRC3,34,34,580,580,1.0,False,-6.203839436123406,106.80141626084253,4082.1620813995623,False,
2026-07-04T03:40:50.673587+00:00,89,-6.240205494302064,106.83165599231576,['primary'],FRC2,21,29,653,473,1.0,False,-6.240231669760598,106.83224288905791,64.93852871971416,True,
2026-07-04T03:40:50.955032+00:00,128,-6.23661512400884,106.75229758657711,['primary'],FRC2,17,30,2082,1180,0.999154,False,-6.224741891229984,106.70334665260822,5569.681094821932,False,
2026-07-04T03:40:51.238980+00:00,167,-6.226446994650587,106.80900095180796,['secondary'],FRC4,22,28,258,202,0.95275,False,-6.223524180397166,106.80941729033583,328.24438890120746,False,
2026-07-04T03:40:51.525833+00:00,206,-6.239373602434212,106.82607362062492,['primary'],FRC3,31,34,1268,1156,1.0,False,-6.20254526481336,106.8280492552621,4100.943292209453,False,
2026-07-04T03:40:51.808496+00:00,245,-6.273192256838672,106.7717597920617,['secondary'],FRC4,21,26,272,219,1.0,False,-6.272158003841144,106.76440714084646,820.7796373430334,False,
2026-07-04T03:40:52.080657+00:00,284,-6.230743858031994,106.8098278743395,['secondary'],FRC4,21,21,42,42,1.0,False,-6.229382148544085,106.81012807572495,155.00876944863717,False,
2026-07-04T03:40:52.361075+00:00,323,-6.262732780653677,106.78311914681925,['trunk'],FRC3,27,27,15,15,1.0,False,-6.263679482694296,106.78342400276648,110.52998153808161,True,
2026-07-04T03:40:52.655599+00:00,362,-6.2357910463954775,106.82777089753088,['primary'],FRC2,44,44,382,382,1.0,False,-6.239992951046637,106.82545153583061,532.9466245365006,False,
2026-07-04T03:40:52.930978+00:00,401,-6.228222985063543,106.80793058817528,['secondary'],FRC7,24,24,35,35,1.0,False,-6.228467498903628,106.80895997369868,116.99002720399596,True,
2026-07-04T03:40:53.217610+00:00,440,-6.205083484365133,106.83352318005808,['primary'],FRC3,34,34,580,580,1.0,False,-6.203839436123406,106.80141626084253,3551.9094361291795,False,
2026-07-04T03:40:53.492165+00:00,479,-6.304009496537789,106.84926713466024,['trunk'],FRC2,31,38,725,591,1.0,False,-6.292054629236671,106.79731784546681,5893.510115134883,False,
2026-07-04T03:40:53.770083+00:00,518,-6.239969933155089,106.83195636320636,['primary'],FRC2,37,37,57,57,1.0,False,-6.240105602962892,106.82983158315295,235.34894809342507,False,
2026-07-04T03:40:54.061193+00:00,557,-6.226155130354552,106.82594441788612,['secondary'],FRC4,27,27,54,54,1.0,False,-6.224421340417497,106.8265338071684,203.49955118877796,False,
2026-07-04T03:40:54.334610+00:00,596,-6.210461403907582,106.84514058886268,['primary' 'primary_link'],FRC3,18,26,118,81,0.82,False,-6.208643282904473,106.84570489610678,211.57098659081373,False,
2026-07-04T03:40:54.610212+00:00,635,-6.236486721142191,106.74942344742792,['primary'],FRC2,17,30,2082,1180,0.999154,False,-6.224741891229984,106.70334665260822,5258.008983194814,False,
2026-07-04T03:40:54.919841+00:00,674,-6.224726286787094,106.853312615894,['primary'],FRC3,33,42,2151,1690,1.0,False,-6.224657399820913,106.94265199986813,9875.521101242988,False,
2026-07-04T03:40:55.192366+00:00,713,-6.28564350106233,106.77526689996346,['trunk'],FRC1,49,49,51,51,1.0,False,-6.28823516270566,106.77748290979713,378.2020590855175,False,
2026-07-04T03:40:55.465956+00:00,752,-6.2528937786367536,106.78158757682525,['trunk'],FRC2,28,39,170,122,1.0,False,-6.255997695816021,106.7816430159802,345.19423799261676,False,
2026-07-04T03:40:55.748793+00:00,791,-6.232299400639736,106.78865052665698,['trunk'],FRC2,27,35,1501,1158,1.0,False,-6.158349133016125,106.76313040935509,8693.376518282963,False,
2026-07-04T03:40:56.026649+00:00,830,-6.253389025455947,106.83779860973544,['secondary'],FRC3,18,25,693,499,0.992431,False,-6.257495701865162,106.81502176607381,2558.66773453658,False,
2026-07-04T03:40:56.302182+00:00,869,-6.229698268472307,106.8529992765166,['secondary'],FRC6,15,17,318,281,0.890958,False,-6.226882335727336,106.85821606005965,656.181845943438,False,
2026-07-04T03:40:56.578480+00:00,908,-6.264448429709953,106.843487846494,['primary'],FRC2,39,39,1207,1207,1.0,False,-6.243580386084506,106.84354169453576,2320.4282137167684,False,
